dataset,sample_id,clean_text,noisy_text,label,noise_type,severity,word_count,token_count,sigma_prime,alpha,oov_rate,clean_pred,noisy_pred,clean_score,noisy_score,delta_p,failure_label,clean_raw_output,noisy_raw_output
squad,225,What is the Latin name for Black Death?,Qhzr us tyr Latin namr fof Nlqcm Deayh?,"[""atra mors"", ""atra mors"", ""atra mors""]",keyboard_proximity,0.3,8,20,2.5,0.6,0.5,Atra mors,Atra mors,1.0,1.0,0.0,0,Atra mors,Atra mors (Black Death)
squad,225,What is the Latin name for Black Death?,Wh@t i5 the Latin name for Black Death?,"[""atra mors"", ""atra mors"", ""atra mors""]",homoglyph,0.05,8,12,1.5,0.4166666666666667,0.1666666666666666,Atra mors,atra mors,1.0,1.0,0.0,0,Atra mors,atra mors
squad,225,What is the Latin name for Black Death?,Wh@t 15 the L@7in name for Black Dea7h?,"[""atra mors"", ""atra mors"", ""atra mors""]",homoglyph,0.15,8,19,2.375,0.5789473684210527,0.1578947368421052,Atra mors,atra mors,1.0,1.0,0.0,0,Atra mors,atra mors (Latin name for Black Death)
squad,225,What is the Latin name for Black Death?,Wh@7 15 the 1@7in n@m3 f0r Black D3a7h?,"[""atra mors"", ""atra mors"", ""atra mors""]",homoglyph,0.3,8,26,3.25,0.7692307692307693,0.1923076923076923,Atra mors,"The name ""Black Death"" first appeared in Scandinavia in 1631",1.0,0.0,1.0,1,Atra mors,"The name ""Black Death"" first appeared in Scandinavia in 1631. (from the passage)"
squad,225,What is the Latin name for Black Death?,Whatt is the Latin name forr Black Death?,"[""atra mors"", ""atra mors"", ""atra mors""]",char_repetition,0.05,8,11,1.375,0.1818181818181818,0.0909090909090909,Atra mors,Atra mors,1.0,1.0,0.0,0,Atra mors,Atra mors
squad,225,What is the Latin name for Black Death?,WWhatt is thhee Latin name forr Blaack Death?,"[""atra mors"", ""atra mors"", ""atra mors""]",char_repetition,0.15,8,16,2.0,0.3125,0.375,Atra mors,Atra mors,1.0,1.0,0.0,0,Atra mors,Atra mors
squad,225,What is the Latin name for Black Death?,WWhaatt iis thhee Latin namee forr BBlaackk Deatth?,"[""atra mors"", ""atra mors"", ""atra mors""]",char_repetition,0.3,8,22,2.75,0.3636363636363636,0.4545454545454545,Atra mors,Atra mors,1.0,1.0,0.0,0,Atra mors,Atra mors
squad,225,What is the Latin name for Black Death?,Wha is the Latin name fo Black Death?,"[""atra mors"", ""atra mors"", ""atra mors""]",char_deletion,0.05,8,10,1.25,0.2,0.1,Atra mors,Atra mors,1.0,1.0,0.0,0,Atra mors,Atra mors
squad,225,What is the Latin name for Black Death?,ha is t Latin name fo Blck Death?,"[""atra mors"", ""atra mors"", ""atra mors""]",char_deletion,0.15,8,10,1.25,0.2,0.4,Atra mors,atra mors,1.0,1.0,0.0,0,Atra mors,atra mors
squad,225,What is the Latin name for Black Death?,h s t Latin nam fo lc Deah?,"[""atra mors"", ""atra mors"", ""atra mors""]",char_deletion,0.3,8,11,1.375,0.5454545454545454,0.4545454545454545,Atra mors,atra mors,1.0,1.0,0.0,0,Atra mors,atra mors
squad,225,What is the Latin name for Black Death?,What i s the Latin name for Black Death?,"[""atra mors"", ""atra mors"", ""atra mors""]",intra_word_whitespace,0.05,9,10,1.1111111111111112,0.3,0.1,Atra mors,Atra mors,1.0,1.0,0.0,0,Atra mors,Atra mors
squad,225,What is the Latin name for Black Death?,What i s the Latin name for Black Death?,"[""atra mors"", ""atra mors"", ""atra mors""]",intra_word_whitespace,0.15,9,10,1.1111111111111112,0.3,0.1,Atra mors,Atra mors,1.0,1.0,0.0,0,Atra mors,Atra mors
squad,225,What is the Latin name for Black Death?,W hat i s the Latin name for Black Death?,"[""atra mors"", ""atra mors"", ""atra mors""]",intra_word_whitespace,0.3,10,11,1.1,0.3636363636363636,0.0909090909090909,Atra mors,atra mors,1.0,1.0,0.0,0,Atra mors,atra mors
squad,225,What is the Latin name for Black Death?,WhaT is the Latin name foR Black Death?,"[""atra mors"", ""atra mors"", ""atra mors""]",random_case_flip,0.05,8,12,1.5,0.3333333333333333,0.1666666666666666,Atra mors,Atra mors,1.0,1.0,0.0,0,Atra mors,Atra mors
squad,225,What is the Latin name for Black Death?,whaT is tHE Latin name foR BlAck Death?,"[""atra mors"", ""atra mors"", ""atra mors""]",random_case_flip,0.15,8,15,1.875,0.4,0.4,Atra mors,atra mors,1.0,1.0,0.0,0,Atra mors,atra mors
squad,225,What is the Latin name for Black Death?,whAT Is tHE Latin namE foR blAcK DeaTh?,"[""atra mors"", ""atra mors"", ""atra mors""]",random_case_flip,0.3,8,17,2.125,0.3529411764705882,0.5882352941176471,Atra mors,atra mors,1.0,1.0,0.0,0,Atra mors,atra mors
squad,227,What causes triplet oxygen to react slowly?,Wuat cauzes triplet oxygen to react slowly?,"[""unpaired electrons"", ""its unpaired electrons"", ""its unpaired electrons"", ""Because of its unpaired electrons"", ""unpaired electrons""]",keyboard_proximity,0.05,7,12,1.7142857142857142,0.1666666666666666,0.1666666666666666,Its unpaired electrons,Its unpaired electrons,1.0,1.0,0.0,0,Its unpaired electrons.,Its unpaired electrons.
squad,227,What causes triplet oxygen to react slowly?,Wgat xauzes tripkdt ixygen to react slowly?,"[""unpaired electrons"", ""its unpaired electrons"", ""its unpaired electrons"", ""Because of its unpaired electrons"", ""unpaired electrons""]",keyboard_proximity,0.15,7,15,2.142857142857143,0.4,0.3333333333333333,Its unpaired electrons,Its unpaired electrons,1.0,1.0,0.0,0,Its unpaired electrons.,Its unpaired electrons.
squad,227,What causes triplet oxygen to react slowly?,Wgsy daudes tripkwt izygdn ro reacy slosly?,"[""unpaired electrons"", ""its unpaired electrons"", ""its unpaired electrons"", ""Because of its unpaired electrons"", ""unpaired electrons""]",keyboard_proximity,0.3,7,18,2.571428571428572,0.2222222222222222,0.5,Its unpaired electrons,Triplet oxygen reacts slowly with most organic molecules due to unpaired electrons,1.0,0.2857142857142857,0.7142857142857143,1,Its unpaired electrons.,Triplet oxygen reacts slowly with most organic molecules due to unpaired electrons.
squad,227,What causes triplet oxygen to react slowly?,What cau5es triplet oxygen to react s1owly?,"[""unpaired electrons"", ""its unpaired electrons"", ""its unpaired electrons"", ""Because of its unpaired electrons"", ""unpaired electrons""]",homoglyph,0.05,7,15,2.142857142857143,0.3333333333333333,0.0,Its unpaired electrons,Its unpaired electrons,1.0,1.0,0.0,0,Its unpaired electrons.,Its unpaired electrons.
squad,227,What causes triplet oxygen to react slowly?,Wh@t cau5es tr1p1et oxygen to reac7 s1owly?,"[""unpaired electrons"", ""its unpaired electrons"", ""its unpaired electrons"", ""Because of its unpaired electrons"", ""unpaired electrons""]",homoglyph,0.15,7,22,3.142857142857143,0.5,0.1363636363636363,Its unpaired electrons,Its unpaired electrons prevent spontaneous combustion by reacting slowly with most organic molecules due to their paired electron spins,1.0,0.2727272727272727,0.7272727272727273,1,Its unpaired electrons.,Its unpaired electrons prevent spontaneous combustion by reacting slowly with most organic molecules due to their paired electron spins.
squad,227,What causes triplet oxygen to react slowly?,Wh@7 cau53s tr1p137 0xygen to reac7 510wly?,"[""unpaired electrons"", ""its unpaired electrons"", ""its unpaired electrons"", ""Because of its unpaired electrons"", ""unpaired electrons""]",homoglyph,0.3,7,28,4.0,0.6428571428571429,0.0714285714285714,Its unpaired electrons,Its unpaired electrons prevent spontaneous combustion,1.0,0.6666666666666666,0.3333333333333333,1,Its unpaired electrons.,Its unpaired electrons prevent spontaneous combustion.
squad,227,What causes triplet oxygen to react slowly?,Whhat causses triplet oxygen to react slowly?,"[""unpaired electrons"", ""its unpaired electrons"", ""its unpaired electrons"", ""Because of its unpaired electrons"", ""unpaired electrons""]",char_repetition,0.05,7,12,1.7142857142857142,0.0833333333333333,0.25,Its unpaired electrons,Its unpaired electrons,1.0,1.0,0.0,0,Its unpaired electrons.,Its unpaired electrons.
squad,227,What causes triplet oxygen to react slowly?,Whhat ccausses triplleet ooxygen to react slowly?,"[""unpaired electrons"", ""its unpaired electrons"", ""its unpaired electrons"", ""Because of its unpaired electrons"", ""unpaired electrons""]",char_repetition,0.15,7,17,2.4285714285714284,0.1764705882352941,0.4117647058823529,Its unpaired electrons,Its unpaired electrons prevent spontaneous combustion by reacting slowly with most organic molecules due to their paired electron spins,1.0,0.2727272727272727,0.7272727272727273,1,Its unpaired electrons.,Its unpaired electrons prevent spontaneous combustion by reacting slowly with most organic molecules due to their paired electron spins.
squad,227,What causes triplet oxygen to react slowly?,Whhaatt ccausses triplleet ooxxygeen tto reactt slowwly?,"[""unpaired electrons"", ""its unpaired electrons"", ""its unpaired electrons"", ""Because of its unpaired electrons"", ""unpaired electrons""]",char_repetition,0.3,7,24,3.4285714285714284,0.25,0.375,Its unpaired electrons,Its unpaired electrons prevent spontaneous combustion by reacting slowly with most organic molecules due to their paired electron spins,1.0,0.2727272727272727,0.7272727272727273,1,Its unpaired electrons.,Its unpaired electrons prevent spontaneous combustion by reacting slowly with most organic molecules due to their paired electron spins.
squad,227,What causes triplet oxygen to react slowly?,Wat caues triplet oxygen to react slowly?,"[""unpaired electrons"", ""its unpaired electrons"", ""its unpaired electrons"", ""Because of its unpaired electrons"", ""unpaired electrons""]",char_deletion,0.05,7,11,1.5714285714285714,0.1818181818181818,0.0909090909090909,Its unpaired electrons,Its unpaired electrons,1.0,1.0,0.0,0,Its unpaired electrons.,Its unpaired electrons.
squad,227,What causes triplet oxygen to react slowly?,Wat aues tript xygen to react slowly?,"[""unpaired electrons"", ""its unpaired electrons"", ""its unpaired electrons"", ""Because of its unpaired electrons"", ""unpaired electrons""]",char_deletion,0.15,7,12,1.7142857142857142,0.3333333333333333,0.3333333333333333,Its unpaired electrons,Its unpaired electrons prevent spontaneous reaction with most organic molecules due to their paired electron spins,1.0,0.3157894736842105,0.6842105263157895,1,Its unpaired electrons.,Its unpaired electrons prevent spontaneous reaction with most organic molecules due to their paired electron spins.
squad,227,What causes triplet oxygen to react slowly?,W aues tript ygn o reac sloly?,"[""unpaired electrons"", ""its unpaired electrons"", ""its unpaired electrons"", ""Because of its unpaired electrons"", ""unpaired electrons""]",char_deletion,0.3,7,13,1.8571428571428568,0.3846153846153846,0.3846153846153846,Its unpaired electrons,Triplet oxygen reacts slowly,1.0,0.0,1.0,1,Its unpaired electrons.,Triplet oxygen reacts slowly.
squad,227,What causes triplet oxygen to react slowly?,What causes triplet oxygen to r eact slowly?,"[""unpaired electrons"", ""its unpaired electrons"", ""its unpaired electrons"", ""Because of its unpaired electrons"", ""unpaired electrons""]",intra_word_whitespace,0.05,8,11,1.375,0.2727272727272727,0.1818181818181818,Its unpaired electrons,Its unpaired electrons,1.0,1.0,0.0,0,Its unpaired electrons.,Its unpaired electrons.
squad,227,What causes triplet oxygen to react slowly?,What causes triplet oxygen to r eact slowly?,"[""unpaired electrons"", ""its unpaired electrons"", ""its unpaired electrons"", ""Because of its unpaired electrons"", ""unpaired electrons""]",intra_word_whitespace,0.15,8,11,1.375,0.2727272727272727,0.1818181818181818,Its unpaired electrons,Its unpaired electrons,1.0,1.0,0.0,0,Its unpaired electrons.,Its unpaired electrons.
squad,227,What causes triplet oxygen to react slowly?,W hat causes triplet oxygen to rea ct sl owly?,"[""unpaired electrons"", ""its unpaired electrons"", ""its unpaired electrons"", ""Because of its unpaired electrons"", ""unpaired electrons""]",intra_word_whitespace,0.3,10,16,1.6,0.4375,0.125,Its unpaired electrons,Its unpaired electrons prevent spontaneous combustion by reacting slowly with most organic molecules due to their paired electron spins,1.0,0.2727272727272727,0.7272727272727273,1,Its unpaired electrons.,Its unpaired electrons prevent spontaneous combustion by reacting slowly with most organic molecules due to their paired electron spins.
squad,227,What causes triplet oxygen to react slowly?,WHat cauSes triplet oxygen to react slowly?,"[""unpaired electrons"", ""its unpaired electrons"", ""its unpaired electrons"", ""Because of its unpaired electrons"", ""unpaired electrons""]",random_case_flip,0.05,7,13,1.8571428571428568,0.2307692307692307,0.0,Its unpaired electrons,Its unpaired electrons prevent spontaneous combustion by reacting slowly with most organic molecules due to their paired electron spins,1.0,0.2727272727272727,0.7272727272727273,1,Its unpaired electrons.,Its unpaired electrons prevent spontaneous combustion by reacting slowly with most organic molecules due to their paired electron spins.
squad,227,What causes triplet oxygen to react slowly?,WHat CauSes tripLEt Oxygen to react slowly?,"[""unpaired electrons"", ""its unpaired electrons"", ""its unpaired electrons"", ""Because of its unpaired electrons"", ""unpaired electrons""]",random_case_flip,0.15,7,15,2.142857142857143,0.3333333333333333,0.1333333333333333,Its unpaired electrons,Its unpaired electrons prevent spontaneous combustion with most organic molecules due to their paired electron spins,1.0,0.3157894736842105,0.6842105263157895,1,Its unpaired electrons.,Its unpaired electrons prevent spontaneous combustion with most organic molecules due to their paired electron spins.
